"Name","Dragon.Year","Sex","Time.in.pop","AgeClass","ActiveFungus","InfectedDensity.Annual","Name2"
"Lee",2020,"Male",1386.03448275862,"Adult",0,6.74728283768792e-05,"Lee"
"Lee",2020,"Male",1112.89473684211,"Juvenile",0,0.0001411508452407,"Lee"
"Lego",2020,"Male",613,"Adult",0,6.26027119872821e-05,"Lego"
"Lego",2020,"Male",635.5,"Adult",1,7.60460947675726e-05,"Lego"
"Leif",2020,"Female",359,"Adult",0,0.000286216046880893,"Leif"
"Leif",2020,"Female",141,"Juvenile",0,4.4779692367076e-05,"Leif"
"Lexa",2020,"Female",1113.41176470588,"Adult",0,0.000117774732126082,"Lexa"
"Lexa",2020,"Female",864.384615384615,"Juvenile",0,2.0550944057823e-05,"Lexa"
"Lili",2020,"Female",372,"Adult",0,4.43957964345768e-05,"Lili"
"Lili",2020,"Female",97.6363636363636,"Juvenile",0,9.43118469226261e-05,"Lili"
"Lilo",2020,"Female",1404,"Adult",1,0.000311435471896551,"Lilo"
"Lilo",2020,"Female",1145.92307692308,"Juvenile",0,0.000182408372379349,"Lilo"
"Logan",2020,"Male",611.411764705882,"Adult",0,0.000334515872895884,"Logan"
"Logan",2020,"Male",347.647058823529,"Juvenile",0,0.000212755300632367,"Logan"
"Lollipop",2020,"Female",384.666666666667,"Adult",0,6.5576581465019e-05,"Lollipop"
"Lollipop",2020,"Female",110.666666666667,"Juvenile",0,0.000100831412724374,"Lollipop"
"Loretta",2020,"Female",3518.39285714286,"Adult",1,0.000283846070512455,"Loretta"
"Loretta",2020,"Female",3243.05263157895,"Juvenile",1,0.000299851890979132,"Loretta"
"Lou",2020,"Female",345.428571428571,"Adult",0,0.000151118059546572,"Lou"
"Lou",2020,"Female",395,"Adult",1,0.000112061100154133,"Lou"
"Lou",2020,"Female",118.25,"Juvenile",0,0.000151728588854282,"Lou"
"Lucario",2020,"Male",1043.0303030303,"Adult",0,0.000267689980301434,"Lucario"
"Lucario",2020,"Male",774.875,"Juvenile",0,0.000306073355604508,"Lucario"
"Luigi",2020,"Male",3476.75862068966,"Adult",1,6.15652207962613e-05,"Luigi"
"Luigi",2020,"Male",3200.56,"Juvenile",1,6.29471771205565e-05,"Luigi"
"Lune",2020,"Male",568.5,"Adult",0,6.71408312727812e-05,"Lune"
"Lune",2020,"Male",614,"Adult",1,7.71392674780272e-05,"Lune"
"Lune",2020,"Male",335.333333333333,"Juvenile",0,1.54425721744299e-05,"Lune"
"Lupus",2020,"Male",628.958333333333,"Adult",1,0.000393709095864232,"Lupus"
"Lupus",2020,"Male",368.846153846154,"Juvenile",0,0.000281067640356344,"Lupus"
"Lurdes",2020,"Female",1342.1,"Adult",0,2.72437325106286e-05,"Lurdes"
"Lurdes",2020,"Female",1084.9,"Juvenile",0,6.58429298404985e-05,"Lurdes"
"Macadamia",2020,"Male",1051.9,"Adult",0,2.22727459027162e-05,"Macadamia"
"Magnolia",2020,"Male",1439.78787878788,"Adult",1,7.02876150063709e-05,"Magnolia"
"Magnolia",2020,"Male",1165.89285714286,"Juvenile",1,9.68870923046644e-05,"Magnolia"
"Mandarin",2020,"Female",2208,"Adult",1,5.55303324423976e-05,"Mandarin"
"Mango",2020,"Female",3500.2,"Adult",0,3.18793069985138e-05,"Mango"
"Mango",2020,"Female",3225.33333333333,"Juvenile",0,5.88112063865528e-05,"Mango"
"Matisse",2020,"Female",1814.5,"Adult",1,0.000228460486160086,"Matisse"
"Meeko",2020,"Male",488.5,"Adult",1,6.42402528394201e-05,"Meeko"
"Michal",2020,"Female",2689.82352941176,"Adult",1,0.000297669555588584,"Michal"
"Mika",2020,"Male",971.625,"Adult",0,4.93123744731094e-05,"Mika"
"Mika",2020,"Male",700.166666666667,"Juvenile",0,4.72626151081463e-05,"Mika"
"Mikado",2020,"Male",27.5,"Juvenile",0,5.16020135675416e-05,"Mikado"
"Milkyway",2020,"Male",1063.6,"Adult",0,9.77487517181444e-05,"Milkyway"
"Mimi",2020,"Female",424.793103448276,"Adult",1,0.000277783472754837,"Mimi"
"Mimi",2020,"Female",150.470588235294,"Juvenile",0,0.000229295957734,"Mimi"
"Mina",2020,"Female",1092,"Adult",0,5.37205590388507e-05,"Mina"
"Mina",2020,"Female",783.3,"Juvenile",0,1.14173652612298e-05,"Mina"
"Minerva",2020,"Female",1501.4,"Adult",1,0.000307201929771679,"Minerva"
"Minerva",2020,"Female",1236.21052631579,"Juvenile",1,0.000292921256005857,"Minerva"
"Minion",2020,"Female",375.857142857143,"Adult",0,7.86076857492712e-05,"Minion"
"Minion",2020,"Female",96.8461538461538,"Juvenile",0,4.56056851559542e-05,"Minion"
"Minnie",2020,"Female",2056.9756097561,"Adult",0,0.000213262232326463,"Minnie"
"Minnie",2020,"Female",1791.63333333333,"Juvenile",0,0.000250203167902215,"Minnie"
"Molly",2020,"Female",3504.76923076923,"Adult",0,0.000278118788578863,"Molly"
"Molly",2020,"Female",3246.75,"Juvenile",0,0.00022801767535387,"Molly"
"Monserrat",2020,"Female",1485.45833333333,"Adult",0,0.000103935235406886,"Monserrat"
"Monserrat",2020,"Female",1220.70588235294,"Juvenile",0,0.000154799424394247,"Monserrat"
"Morgen",2020,"Male",1017.4,"Adult",0,5.90788910490674e-05,"Morgen"
"Morgen",2020,"Male",730,"Juvenile",0,5.92545699907471e-05,"Morgen"
"Munster",2020,"Male",55,"Juvenile",0,0.000139110165833134,"Munster"
"Mystery",2020,"Female",1853.2,"Adult",0,7.95117259778947e-05,"Mystery"
"Mystery",2020,"Female",1576.92857142857,"Juvenile",0,0.000106233981325098,"Mystery"
"Mystic",2020,"Female",644,"Adult",0,8.17879009919458e-06,"Mystic"
"Myth",2020,"Female",711.666666666667,"Adult",0,5.47940545640334e-05,"Myth"
"Myth",2020,"Female",774.75,"Adult",1,4.68273267991552e-05,"Myth"
"Myth",2020,"Female",480.529411764706,"Juvenile",0,3.29237245988324e-05,"Myth"
"Nebula",2020,"Female",663.571428571429,"Adult",1,8.27916407573625e-06,"Nebula"
"Nebula",2020,"Female",377.466666666667,"Juvenile",0,7.2100073093417e-06,"Nebula"
"Neiko",2020,"Male",374.884615384615,"Adult",0,6.91983527083579e-05,"Neiko"
"Neiko",2020,"Male",104.25,"Juvenile",0,4.6093334042492e-05,"Neiko"
"Nessy",2020,"Female",978.95,"Adult",0,4.93702766242954e-05,"Nessy"
"Nieve",2020,"Female",1037.5,"Adult",0,7.29448777374088e-05,"Nieve"
"Nieve",2020,"Female",1078.125,"Adult",1,5.94591559517018e-05,"Nieve"
"Nieve",2020,"Female",805.625,"Juvenile",0,6.997338475692e-05,"Nieve"
"Nikki",2020,"Female",602.8,"Adult",0,0.000130018880838177,"Nikki"
"Nikki",2020,"Female",663.777777777778,"Adult",1,0.000138290409631049,"Nikki"
"Nikki",2020,"Female",381.222222222222,"Juvenile",0,5.21513138481701e-05,"Nikki"
"Norri",2020,"Female",1070.30769230769,"Adult",0,1.55593275580101e-05,"Norri"
"Norri",2020,"Female",781.695652173913,"Juvenile",0,1.06142248624416e-05,"Norri"
"Northstar",2020,"Male",399.5,"Adult",0,5.37227968732557e-05,"Northstar"
"Northstar",2020,"Male",165.470588235294,"Juvenile",0,3.10592949028329e-05,"Northstar"
"Nugget",2020,"Female",2587.28,"Adult",0,8.1431620718292e-05,"Nugget"
"Nugget",2020,"Female",2314.62962962963,"Juvenile",0,6.68612404217805e-05,"Nugget"
"ObiWan",2020,"Male",1754.22222222222,"Adult",1,4.75985339499212e-05,"ObiWan"
"Ofelia",2020,"Female",337,"Adult",0,4.84673567167168e-05,"Ofelia"
"Ofelia",2020,"Female",63.75,"Juvenile",0,4.7614625638117e-05,"Ofelia"
"Okapie",2020,"Female",69.75,"Adult",0,8.05452732242103e-05,"Okapie"
"Okapie",2020,"Female",7,"Juvenile",0,8.41539469308477e-05,"Okapie"
"Olaf",2020,"Male",44.5555555555556,"Juvenile",0,5.944372985641e-05,"Olaf"
"Ooshie",2020,"Female",942.75,"Adult",0,7.1355787033479e-05,"Ooshie"
"Ooshie",2020,"Female",648.5,"Juvenile",0,6.78701284246022e-05,"Ooshie"
"Orion",2020,"Male",737.777777777778,"Adult",0,1.02458550594742e-05,"Orion"
"Otis",2020,"Male",276.772727272727,"Adult",1,0.000244318585271188,"Otis"
"Otis",2020,"Male",13.8888888888889,"Juvenile",0,0.000119737120679392,"Otis"
"Panchito",2020,"Male",1328.16666666667,"Adult",0,0.000170339987769093,"Panchito"
"Panchito",2020,"Male",1048.125,"Juvenile",0,0.000153300513483331,"Panchito"
"Pandanus",2020,"Female",1414.29032258065,"Adult",0,7.16095844283069e-05,"Pandanus"
"Pandanus",2020,"Female",1139.59090909091,"Juvenile",0,3.51410522788419e-05,"Pandanus"
"Paneer",2020,"Female",56,"Adult",0,4.38627133401783e-05,"Paneer"
"Parapluie",2020,"Male",968.411764705882,"Adult",0,0.000127150021987675,"Parapluie"
"Parapluie",2020,"Male",686.444444444444,"Juvenile",0,2.72207173822227e-05,"Parapluie"
"Parky",2020,"Female",138,"Juvenile",0,1.40803998163443e-06,"Parky"
"Parmesan",2020,"Male",61.9230769230769,"Juvenile",0,0.000172867715330601,"Parmesan"
"Pear",2020,"Female",2970.97142857143,"Adult",0,0.000129411193887783,"Pear"
"Pear",2020,"Female",2705.17647058824,"Juvenile",0,4.1268709350367e-05,"Pear"
"Peleona",2020,"Male",1343,"Adult",1,3.31638541090272e-05,"Peleona"
"Percy",2020,"Female",1142,"Adult",1,0.000325439343297085,"Percy"
"Percy",2020,"Female",859.275862068965,"Juvenile",0,0.000185929021717694,"Percy"
"Pesto",2020,"Male",1452.77777777778,"Adult",0,5.2145069352658e-05,"Pesto"
"Pesto",2020,"Male",1513.8125,"Adult",1,5.3952608553836e-05,"Pesto"
"Pesto",2020,"Male",1226.26315789474,"Juvenile",0,2.37388403375376e-05,"Pesto"
"Pikachu",2020,"Male",1359.84615384615,"Adult",1,0.000266923650905306,"Pikachu"
"Pikachu",2020,"Male",1122.33333333333,"Juvenile",1,0.000170813509718643,"Pikachu"
"Pippa",2020,"Female",2918.875,"Adult",0,0.00014712630187831,"Pippa"
"Pippa",2020,"Female",2670.4,"Juvenile",0,0.00011355713760916,"Pippa"
"Piran",2020,"Female",1912.88888888889,"Adult",0,8.30597885820711e-05,"Piran"
"Pistache",2020,"Male",584.682926829268,"Adult",0,0.000299660684855106,"Pistache"
"Pistache",2020,"Male",320.833333333333,"Juvenile",0,0.000255921264377948,"Pistache"
"Pixie",2020,"Female",3472.25,"Adult",0,0.000330923608359782,"Pixie"
"Pixie",2020,"Female",3525.26666666667,"Adult",1,0.000416272963746638,"Pixie"
"Pixie",2020,"Female",3243.72727272727,"Juvenile",0,0.000329242408751962,"Pixie"
"Polly",2020,"Female",2912.70588235294,"Adult",0,1.68942116540435e-05,"Polly"
"Polly",2020,"Female",2625.6,"Juvenile",0,2.62268280214922e-05,"Polly"
"Poppins",2020,"Female",17.3333333333333,"Adult",0,7.17161825047738e-05,"Poppins"
"Posidonia",2020,"Female",1833.07142857143,"Adult",0,0.00027916782985232,"Posidonia"
"Posidonia",2020,"Female",1566.25,"Juvenile",0,0.00016612448243084,"Posidonia"
"Possum",2020,"Male",62,"Juvenile",0,5.38109780905177e-05,"Possum"
"Punk",2020,"Female",1390.76,"Adult",1,0.000294770784335012,"Punk"
"Punk",2020,"Female",1109.38888888889,"Juvenile",0,0.000269859648372402,"Punk"
"Queen",2020,"Female",68.3333333333333,"Adult",0,0.00022081390871541,"Queen"
"Quiet",2020,"Female",406.095238095238,"Adult",1,0.000396147272716267,"Quiet"
"Quiet",2020,"Female",124.777777777778,"Juvenile",0,0.000285489874814697,"Quiet"
"Raclette",2020,"Female",963.142857142857,"Adult",0,4.21255676150349e-05,"Raclette"
"Raclette",2020,"Female",701.916666666667,"Juvenile",0,0.000103261855874816,"Raclette"
"Rafiki",2020,"Male",1828.24,"Adult",1,0.000180914044153612,"Rafiki"
"Rain",2020,"Female",2182.32352941176,"Adult",0,0.000255847234546574,"Rain"
"Rain",2020,"Female",1916.91666666667,"Juvenile",0,0.000173276832843246,"Rain"
"Rainbow",2020,"Female",2179.5,"Adult",0,4.47844632083519e-05,"Rainbow"
"Rainbow",2020,"Female",2237.47619047619,"Adult",1,4.13471079684984e-05,"Rainbow"
"Rainbow",2020,"Female",1957,"Juvenile",0,1.20786810558589e-05,"Rainbow"
"Raksha",2020,"Male",1477.07692307692,"Adult",1,0.000251283609704814,"Raksha"
"Raksha",2020,"Male",1195,"Juvenile",1,0.000221011601068453,"Raksha"
"Reese",2020,"Male",705.5,"Adult",1,3.72691600640546e-05,"Reese"
"Reese",2020,"Male",432.615384615385,"Juvenile",0,1.5755068766053e-05,"Reese"
"Reese",2020,"Male",455,"Juvenile",1,1.66726377149224e-05,"Reese"
"Reptincel",2020,"Female",354.2,"Adult",0,0.000201893508032053,"Reptincel"
"Reptincel",2020,"Female",416.4,"Adult",1,0.000225348984317914,"Reptincel"
"Reptincel",2020,"Female",139.375,"Juvenile",0,0.000251422685880382,"Reptincel"
"Rosabel",2020,"Female",1101.64285714286,"Adult",0,0.000312797851211198,"Rosabel"
"Rosabel",2020,"Female",860.230769230769,"Juvenile",0,0.000174919790938847,"Rosabel"
"Rouge",2020,"Male",723.875,"Adult",0,3.4170110395162e-05,"Rouge"
"Rouge",2020,"Male",447.363636363636,"Juvenile",0,3.24507693128723e-05,"Rouge"
"Salshot",2020,"Female",2096.33333333333,"Adult",0,6.009663984916e-05,"Salshot"
"Salshot",2020,"Female",1823.68421052632,"Juvenile",0,8.53226290835929e-05,"Salshot"
"Sammy",2020,"Male",405.083333333333,"Adult",1,0.000246954176506517,"Sammy"
"Sammy",2020,"Male",119.555555555556,"Juvenile",0,0.000213862164810031,"Sammy"
"Sammy",2020,"Male",345.5,"Juvenile",1,0.000341563830447668,"Sammy"
"Sansa",2020,"Female",2954.05,"Adult",0,5.78822778167965e-05,"Sansa"
"Sansa",2020,"Female",2673.71428571429,"Juvenile",0,2.8194158931353e-05,"Sansa"
"Sardine",2020,"Female",1366.73076923077,"Adult",0,8.14090578228436e-05,"Sardine"
"Sardine",2020,"Female",1098.8,"Juvenile",0,0.000104292948797479,"Sardine"
"Saturn",2020,"Female",2217,"Adult",0,4.25517052417932e-05,"Saturn"
"Saturn",2020,"Female",1941.5,"Juvenile",0,8.68666565765712e-05,"Saturn"
"Scoobydoo",2020,"Male",1482.55555555556,"Adult",0,3.76638424804325e-05,"Scoobydoo"
"Scoobydoo",2020,"Male",1216.86206896552,"Juvenile",0,7.72947744783373e-05,"Scoobydoo"
"Seal",2020,"Female",1097.85714285714,"Adult",0,0.000261506729155241,"Seal"
"Seal",2020,"Female",809.730769230769,"Juvenile",0,0.000215796516574621,"Seal"
"Seti",2020,"Male",642.75,"Adult",0,3.56501789668138e-05,"Seti"
"Seti",2020,"Male",352.5,"Juvenile",0,2.04966758059083e-05,"Seti"
"Shelton",2020,"Male",746.125,"Adult",0,5.37498076635878e-05,"Shelton"
"Shelton",2020,"Male",480.666666666667,"Juvenile",0,2.55890775486214e-05,"Shelton"
"Shirley",2020,"Female",2086,"Adult",0,5.56908716578257e-05,"Shirley"
"Shirley",2020,"Female",1816.09090909091,"Juvenile",0,3.73511408017627e-05,"Shirley"
"Shortcake",2020,"Female",50.5,"Adult",0,6.59996755793673e-05,"Shortcake"
"Shortcake",2020,"Female",22,"Juvenile",0,6.7136862278939e-05,"Shortcake"
"Skyler",2020,"Female",299.357142857143,"Juvenile",0,5.80025775518244e-05,"Skyler"
"Sneezy",2020,"Male",1302,"Adult",1,0.000207599117245556,"Sneezy"
"Sneezy",2020,"Male",1064,"Juvenile",0,0.000197083990646561,"Sneezy"
"Snow",2020,"Male",1055,"Adult",1,0.000134983271523128,"Snow"
"Snow",2020,"Male",782,"Juvenile",1,0.00020167922150011,"Snow"
"Solstice",2020,"Female",1025.95238095238,"Adult",0,1.24201002067544e-05,"Solstice"
"Solstice",2020,"Female",751.238095238095,"Juvenile",0,2.68461969305787e-05,"Solstice"
"Spectro",2020,"Male",407.714285714286,"Adult",0,1.41661050234406e-05,"Spectro"
"Squirtle",2020,"Male",1413,"Adult",0,4.59960695418296e-05,"Squirtle"
"Squirtle",2020,"Male",1195.92857142857,"Juvenile",0,2.59672889799417e-05,"Squirtle"
"Stacey",2020,"Female",593.838709677419,"Adult",0,8.08429167832162e-05,"Stacey"
"Stacey",2020,"Female",321.210526315789,"Juvenile",0,6.44197174494824e-05,"Stacey"
"Stitch",2020,"Female",1103.4,"Adult",0,3.4325782870881e-05,"Stitch"
"Stitch",2020,"Female",839.307692307692,"Juvenile",0,8.69899017081968e-05,"Stitch"
"Strawberry",2020,"Female",1835.20833333333,"Adult",0,4.29266345085502e-05,"Strawberry"
"Strawberry",2020,"Female",1564.91304347826,"Juvenile",0,8.66693220147894e-05,"Strawberry"
"Subway",2020,"Male",374.5,"Adult",0,0.000101283602259702,"Subway"
"Subway",2020,"Male",54,"Juvenile",0,4.70232046051761e-05,"Subway"
"Sunbird",2020,"Female",2504.36,"Adult",1,0.000367908256332113,"Sunbird"
"Sunbird",2020,"Female",2246.40909090909,"Juvenile",0,0.000112109460675949,"Sunbird"
"Sunflower",2020,"Female",1094.6,"Adult",1,0.000366857617534306,"Sunflower"
"Sunflower",2020,"Female",863.2,"Juvenile",0,0.000180974045030053,"Sunflower"
"Supergirl",2020,"Female",1015.36,"Adult",1,0.000264761974336105,"Supergirl"
"Supergirl",2020,"Female",747.266666666667,"Juvenile",1,0.000272190139657363,"Supergirl"
"Sweet",2020,"Male",228.5,"Adult",0,1.85855462836998e-05,"Sweet"
"Sylvester",2020,"Male",1456.90476190476,"Adult",0,2.97070217680428e-05,"Sylvester"
"Sylvester",2020,"Male",1197.11111111111,"Juvenile",0,7.55591271964903e-05,"Sylvester"
"Thorette",2020,"Female",666.535714285714,"Adult",0,8.44423691299007e-05,"Thorette"
"Thorette",2020,"Female",380.857142857143,"Juvenile",0,0.000107160987142094,"Thorette"
"Tiger",2020,"Male",1279.25,"Adult",0,0.000347354949453001,"Tiger"
"Tiger",2020,"Male",1332.88235294118,"Adult",1,0.000158320066115133,"Tiger"
"Tiger",2020,"Male",1050.84615384615,"Juvenile",0,6.4544166781308e-05,"Tiger"
"Toothless",2020,"Male",1090,"Adult",1,5.53066965183849e-05,"Toothless"
"Toothless",2020,"Male",834,"Juvenile",1,0.000121561645672227,"Toothless"
"Tortilla",2020,"Female",92,"Adult",0,2.44416792251718e-05,"Tortilla"
"Tortilla",2020,"Female",42,"Juvenile",0,3.78953425965115e-05,"Tortilla"
"Tulip",2020,"Female",2913,"Adult",0,4.2561899654405e-05,"Tulip"
"Tulip",2020,"Female",2987.44444444444,"Adult",1,2.98563026145097e-05,"Tulip"
"Tulip",2020,"Female",2697,"Juvenile",0,5.40467564499474e-05,"Tulip"
"Twistie",2020,"Female",2528.63157894737,"Adult",0,4.76944596773055e-05,"Twistie"
"Twistie",2020,"Female",2258.36363636364,"Juvenile",0,1.6497234639846e-05,"Twistie"
"Typo",2020,"Female",7.5,"Juvenile",0,0.000338519033955368,"Typo"
"Uhura",2020,"Female",977.777777777778,"Adult",0,7.64498212195445e-05,"Uhura"
"Uhura",2020,"Female",1036.81818181818,"Adult",1,8.1082241518112e-05,"Uhura"
"Uhura",2020,"Female",753.047619047619,"Juvenile",0,5.21373817506039e-05,"Uhura"
"Universe",2020,"Female",1100.5,"Adult",0,3.81500549530117e-05,"Universe"
"Vince",2020,"Male",659.15,"Adult",0,0.000154655427110466,"Vince"
"Vince",2020,"Male",373.882352941176,"Juvenile",0,0.000123074717271168,"Vince"
"Vision",2020,"Male",698,"Adult",0,0.000130513275092718,"Vision"
"Vision",2020,"Male",424,"Juvenile",0,2.91487490264376e-05,"Vision"
"Volt",2020,"Male",729.428571428571,"Adult",0,0.000201264371010784,"Volt"
"Waller",2020,"Male",335.333333333333,"Adult",0,6.82565584634525e-05,"Waller"
"Waller",2020,"Male",97.8,"Juvenile",0,2.27943760967416e-05,"Waller"
"Walnut",2020,"Male",1379.81481481481,"Adult",0,0.000267092119777232,"Walnut"
"Walnut",2020,"Male",1116.33333333333,"Juvenile",0,0.000197358827355837,"Walnut"
"Waterbear",2020,"Female",1003.22222222222,"Adult",0,7.77688200714304e-05,"Waterbear"
"Waterbear",2020,"Female",743.04347826087,"Juvenile",0,0.000100905533988222,"Waterbear"
"Wednesday",2020,"Female",1126.25,"Adult",0,1.584023001861e-05,"Wednesday"
"Wednesday",2020,"Female",860.2,"Juvenile",0,3.95410632865944e-05,"Wednesday"
"Wendy",2020,"Female",1422.73333333333,"Adult",0,5.58575307429708e-05,"Wendy"
"Wendy",2020,"Female",1153.08695652174,"Juvenile",0,3.08152714345925e-05,"Wendy"
"Wings",2020,"Female",591,"Adult",0,9.04545774890899e-06,"Wings"
"Wings",2020,"Female",624,"Adult",1,8.29525085905167e-06,"Wings"
"Wings",2020,"Female",364.833333333333,"Juvenile",0,7.46796178338637e-06,"Wings"
"Woombat",2020,"Female",2053.6,"Adult",0,0.000443917453359639,"Woombat"
"Woombat",2020,"Female",2115.77777777778,"Adult",1,0.000416410025054398,"Woombat"
"Woombat",2020,"Female",1826.36666666667,"Juvenile",0,0.000304030850812711,"Woombat"
"Worm",2020,"Female",356,"Adult",0,6.42215063687501e-05,"Worm"
"Worm",2020,"Female",420.9375,"Adult",1,6.47486554719302e-05,"Worm"
"Worm",2020,"Female",123.5,"Juvenile",0,3.57249735890439e-05,"Worm"
"Wynn",2020,"Female",368.5,"Adult",0,0.000154539081551661,"Wynn"
"Wynn",2020,"Female",110,"Juvenile",0,3.27009305319653e-05,"Wynn"
"Yamaha",2020,"Male",376,"Adult",0,0.000190260942121265,"Yamaha"
"Yanny",2020,"Female",1087.04,"Adult",0,0.000222432940095989,"Yanny"
"Yanny",2020,"Female",821.25,"Juvenile",0,8.98571260454638e-05,"Yanny"
"Yoshi",2020,"Male",733.166666666667,"Adult",0,0.000279840571788783,"Yoshi"
"Zachary",2020,"Male",972.666666666667,"Adult",1,0.000238138795381104,"Zachary"
"Zachary",2020,"Male",756.714285714286,"Juvenile",0,0.000159842162537111,"Zachary"
"Zachary",2020,"Male",770,"Juvenile",1,3.39849194286324e-05,"Zachary"
"Zedd",2020,"Female",646.304347826087,"Adult",0,6.2872369031221e-05,"Zedd"
"Zedd",2020,"Female",382.75,"Juvenile",0,6.43689073847129e-05,"Zedd"
"Zod",2020,"Male",392.714285714286,"Adult",0,2.24999210310601e-05,"Zod"
"Zod",2020,"Male",115.6,"Juvenile",0,2.24743739256329e-05,"Zod"
"Zulu",2020,"Female",367.333333333333,"Adult",0,3.4314637619008e-05,"Zulu"
"Zulu",2020,"Female",433,"Adult",1,2.86498386964207e-05,"Zulu"
"Zulu",2020,"Female",147.666666666667,"Juvenile",0,3.81383199214484e-05,"Zulu"
"Abu",2021,"Female",714,"Adult",1,4.20223075208815e-05,"Abu"
"Abuela",2021,"Female",2154,"Adult",1,0.000346261424829494,"Abuela"
"Agnes",2021,"Female",2485.33333333333,"Adult",1,0.000246285346881705,"Agnes"
"Aliona",2021,"Female",2415.86363636364,"Adult",1,4.60042879894132e-05,"Aliona"
"Alisha",2021,"Female",995.058823529412,"Adult",0,4.06546658370733e-05,"Alisha"
"Aloha",2021,"Female",1520.85714285714,"Adult",1,3.3797918580802e-05,"Aloha"
"Aloka",2021,"Male",314.125,"Adult",1,4.3685685478158e-05,"Aloka"
"Alvy",2021,"Male",1301.77419354839,"Adult",0,0.000214859812960837,"Alvy"
"Alvy",2021,"Male",1445,"Adult",1,0.000236776700265679,"Alvy"
"Amiko",2021,"Male",71,"Adult",0,0.000143111062749811,"Amiko"
"Amiko",2021,"Male",91,"Adult",1,7.02564171799096e-05,"Amiko"
"Amiko",2021,"Male",52,"Juvenile",0,0.000120306953321034,"Amiko"
"Anakin",2021,"Male",1237.125,"Adult",0,0.000255968331999621,"Anakin"
"Anakin",2021,"Male",1426,"Adult",1,0.000194362610362447,"Anakin"
"Aragon",2021,"Male",374.794871794872,"Adult",0,0.000212200777458835,"Aragon"
"Aragon",2021,"Male",102.5,"Juvenile",0,6.16603532763066e-05,"Aragon"
"Ariel",2021,"Female",1309.11428571429,"Adult",0,0.000121062994026303,"Ariel"
"Arrow",2021,"Male",1411.32608695652,"Adult",0,0.00024374209011456,"Arrow"
"Asgard",2021,"Female",16.9090909090909,"Juvenile",0,0.000187356181727443,"Asgard"
